Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/26/2024,70.599,70.599,70.599,70.599,0.696,+1.00%,0,0
01/25/2024,69.903,69.903,69.903,69.903,0.232,+0.33%,0,0
01/24/2024,69.671,69.671,69.671,69.671,0.286,+0.41%,0,0
01/23/2024,69.385,69.385,69.385,69.385,0.63,+0.92%,0,0
01/22/2024,68.755,68.755,68.755,68.755,0.36,+0.53%,0,0
01/19/2024,68.395,68.395,68.395,68.395,0.333,+0.49%,0,0
01/18/2024,68.062,68.062,68.062,68.062,0.193,+0.28%,0,0
01/17/2024,67.869,67.869,67.869,67.869,0.525,+0.78%,0,0
01/16/2024,67.344,67.344,67.344,67.344,0.492,+0.74%,0,0
01/15/2024,66.852,66.852,66.852,66.852,0.298,+0.45%,0,0
01/12/2024,66.554,66.554,66.554,66.554,0.075,+0.11%,0,0
01/11/2024,66.479,66.479,66.479,66.479,-0.288,-0.43%,0,0
01/10/2024,66.767,66.767,66.767,66.767,0.304,+0.46%,0,0
01/09/2024,66.463,66.463,66.463,66.463,0.631,+0.96%,0,0
01/08/2024,65.832,65.832,65.832,65.832,0.088,+0.13%,0,0
01/05/2024,65.744,65.744,65.744,65.744,-0.11,-0.17%,0,0
01/04/2024,65.854,65.854,65.854,65.854,-0.003,0.00%,0,0
01/03/2024,65.857,65.857,65.857,65.857,0.672,+1.03%,0,0
01/02/2024,65.185,65.185,65.185,65.185,0.137,+0.21%,0,0
12/29/2023,65.048,65.048,65.048,65.048,-0.299,-0.46%,0,0
12/28/2023,65.347,65.347,65.347,65.347,-0.366,-0.56%,0,0
12/27/2023,65.713,65.713,65.713,65.713,0,0.00%,0,0
12/26/2023,65.713,65.713,65.713,65.713,0.122,+0.19%,0,0
12/22/2023,65.591,65.591,65.591,65.591,-0.662,-1.00%,0,0
12/21/2023,66.253,66.253,66.253,66.253,-0.434,-0.65%,0,0
12/20/2023,66.687,66.687,66.687,66.687,0.145,+0.22%,0,0
12/19/2023,66.542,66.542,66.542,66.542,0.176,+0.27%,0,0
12/18/2023,66.366,66.366,66.366,66.366,-0.223,-0.33%,0,0
12/15/2023,66.589,66.589,66.589,66.589,-0.565,-0.84%,0,0
12/14/2023,67.154,67.154,67.154,67.154,-0.591,-0.87%,0,0
12/13/2023,67.745,67.745,67.745,67.745,-0.386,-0.57%,0,0
12/12/2023,68.131,68.131,68.131,68.131,0.426,+0.63%,0,0
12/11/2023,67.705,67.705,67.705,67.705,-0.229,-0.34%,0,0
12/08/2023,67.934,67.934,67.934,67.934,-0.826,-1.20%,0,0
12/07/2023,68.76,68.76,68.76,68.76,-0.363,-0.53%,0,0
12/06/2023,69.123,69.123,69.123,69.123,-0.309,-0.45%,0,0
12/05/2023,69.432,69.432,69.432,69.432,-0.166,-0.24%,0,0
12/04/2023,69.598,69.598,69.598,69.598,-0.239,-0.34%,0,0
12/01/2023,69.837,69.837,69.837,69.837,-0.747,-1.06%,0,0
11/30/2023,70.584,70.584,70.584,70.584,-0.769,-1.08%,0,0
11/29/2023,71.353,71.353,71.353,71.353,-0.179,-0.25%,0,0
11/28/2023,71.532,71.532,71.532,71.532,-0.126,-0.18%,0,0
11/27/2023,71.658,71.658,71.658,71.658,-0.669,-0.92%,0,0
11/24/2023,72.327,72.327,72.327,72.327,-1.276,-1.73%,0,0
11/22/2023,73.603,73.603,73.603,73.603,-0.299,-0.40%,0,0
11/21/2023,73.902,73.902,73.902,73.902,-0.274,-0.37%,0,0
11/20/2023,74.176,74.176,74.176,74.176,-0.344,-0.46%,0,0
11/17/2023,74.52,74.52,74.52,74.52,-0.57,-0.76%,0,0
11/16/2023,75.09,75.09,75.09,75.09,-0.594,-0.78%,0,0
11/15/2023,75.684,75.684,75.684,75.684,-0.378,-0.50%,0,0
11/14/2023,76.062,76.062,76.062,76.062,-0.07,-0.09%,0,0
11/13/2023,76.132,76.132,76.132,76.132,0.082,+0.11%,0,0
11/10/2023,76.05,76.05,76.05,76.05,-0.229,-0.30%,0,0
11/09/2023,76.279,76.279,76.279,76.279,-0.592,-0.77%,0,0
11/08/2023,76.871,76.871,76.871,76.871,0.184,+0.24%,0,0
11/07/2023,76.687,76.687,76.687,76.687,0.42,+0.55%,0,0
11/06/2023,76.267,76.267,76.267,76.267,0.033,+0.04%,0,0
11/03/2023,76.234,76.234,76.234,76.234,-0.213,-0.28%,0,0
11/02/2023,76.447,76.447,76.447,76.447,-0.398,-0.52%,0,0
11/01/2023,76.845,76.845,76.845,76.845,-0.096,-0.12%,0,0
"Downloaded from Barchart.com as of 12-07-2024 02:42pm CST"
